Impactor,Impactee,value
Spend_Retail_West_Australia_Western_Region_Radio_6MM_Mandurah,WOI_Impreza_Overall,0.000464393
Spend_Retail_West_Australia_Western_Region_Radio_6NA_Narrogin_(NRG),WOI_Impreza_Overall,0.000176149
Spend_Retail_West_Australia_Western_Region_Radio_6NW_Port_Hedland,WOI_Impreza_Overall,0.00024821
Spend_Retail_West_Australia_Western_Region_Radio_6SE_Esperance_(ESP),WOI_Impreza_Overall,0.000264223
Spend_Retail_West_Australia_Western_Region_Radio_6TZ_Bunbury_(BUN),WOI_Impreza_Overall,0.000408345
Spend_Retail_West_Australia_Western_Region_Radio_6VA/HOT_FM_Albany_(ABA),WOI_Impreza_Overall,6.40542E-05
Spend_Retail_West_Australia_Western_Region_Radio_6VA_Albany_(ABA),WOI_Impreza_Overall,0.000320271
Spend_Retail_West_Australia_Western_Region_Radio_6WB_Katanning_(KTG),WOI_Impreza_Overall,0.000176149
Spend_Retail_West_Australia_Western_Region_Radio_756_AM_Busselton_(BLN),WOI_Impreza_Overall,0.00024821
Spend_Retail_West_Australia_Western_Region_Radio_96.5_FM_Geraldton,WOI_Impreza_Overall,7.20609E-05
Spend_Retail_West_Australia_Western_Region_Radio_97.3_Coast_FM_Mandurah,WOI_Impreza_Overall,0.000232196
Spend_Retail_West_Australia_Western_Region_Radio_BFM_Broome,WOI_Impreza_Overall,5.60474E-05
Spend_Retail_West_Australia_Western_Region_Radio_HOTWheatbelt,WOI_Impreza_Overall,0.000208176
Spend_Retail_West_Australia_Western_Region_Radio_Hot_FM_95.7_Busselton_(BLN),WOI_Impreza_Overall,0.000656555
Spend_Retail_West_Australia_Western_Region_Radio_Hot_FM_Esperance_(ESP),WOI_Impreza_Overall,0.000132112
Spend_Retail_West_Australia_Western_Region_Radio_Hot_FM_Kalgoorlie_(KAL),WOI_Impreza_Overall,0.000172146
Spend_Retail_West_Australia_Western_Region_Radio_Red_FM,WOI_Impreza_Overall,0.000108091
Spend_Retail_West_Australia_Western_Region_Radio_Spirit_AM_Broome,WOI_Impreza_Overall,0.000324274
Spend_Retail_West_Australia_Western_Region_Radio_WAFM_Karratha,WOI_Impreza_Overall,0.000124105
Spend_Sti_(GL_10535003)_National_National_Magazines_Boss_Magazine,WOI_Impreza_Overall,0.006338692
Spend_Sti_(GL_10535003)_National_National_Magazines_The_Deal,WOI_Impreza_Overall,0.003336154
Spend_Sti_(GL_10535003)_National_Total,WOI_Impreza_Overall,0.009674846
Spend_Sti_(GL_10535003)_New_South_Wales_Sydney_Newspaper_Sydney_Magazine,WOI_Impreza_Overall,0.006809757
Spend_Sti_(GL_10535003)_New_South_Wales_Total,WOI_Impreza_Overall,0.006809757
Spend_Sti_(GL_10535003)_Total,WOI_Impreza_Overall,0.016484603
Spend_Tribeca_(GL_10535007)_Melbourne_Melbourne_Newspaper_Melbourne_Age,WOI_Impreza_Overall,0.012704074
Spend_Tribeca_(GL_10535007)_Melbourne_Total,WOI_Impreza_Overall,0.012704074
Spend_Tribeca_(GL_10535007)_National_National_Newspaper_Good_Weekend_Magazine,WOI_Impreza_Overall,0.026689231
Spend_Tribeca_(GL_10535007)_National_National_Newspaper_Sunday_Life,WOI_Impreza_Overall,0.006005077
Spend_Tribeca_(GL_10535007)_National_Total,WOI_Impreza_Overall,0.032694307
Spend_Tribeca_(GL_10535007)_Perth_Total,WOI_Impreza_Overall,0.004103469
Spend_Tribeca_(GL_10535007)_Perth_Western_Region_Newspaper_Perth_West_Australian,WOI_Impreza_Overall,0.004103469
Spend_Tribeca_(GL_10535007)_Queensland_Northern_Region_Newspaper_Q_Weekend,WOI_Impreza_Overall,0.006672308
Spend_Tribeca_(GL_10535007)_Queensland_Total,WOI_Impreza_Overall,0.006672308
Spend_Tribeca_(GL_10535007)_Total,WOI_Impreza_Overall,0.060177543
Spend_Tribeca_(GL_10535007)_West_Australia_Total,WOI_Impreza_Overall,0.004003385
Spend_Tribeca_(GL_10535007)_West_Australia_Western_Region_Newspaper_Sunday_Times_Magazine_Perth,WOI_Impreza_Overall,0.004003385
Spend_WRX_(GL_10535003)_National_National_Magazines_Evo_Magazine,WOI_Impreza_Overall,0.00610783
Spend_WRX_(GL_10535003)_National_National_Magazines_Top_Gear,WOI_Impreza_Overall,0.025788469
Spend_WRX_(GL_10535003)_National_Total,WOI_Impreza_Overall,0.031896299
Spend_WRX_(GL_10535003)_Total,WOI_Impreza_Overall,0.031896299
Spend_XV_(GL_10535004)_Adelaide_Southern_Region_Newspaper_Adelaide_Advertiser_(Newsnet),WOI_Impreza_Overall,0.009816886
Spend_XV_(GL_10535004)_Adelaide_Southern_Region_Newspaper_Adelaide_Magazine,WOI_Impreza_Overall,0.004962195
Spend_XV_(GL_10535004)_Adelaide_Southern_Region_Radio_Eleven_ADE,WOI_Impreza_Overall,0.004325657
Spend_XV_(GL_10535004)_Adelaide_Southern_Region_Television_7Mate_ADE,WOI_Impreza_Overall,0.008769414
Spend_XV_(GL_10535004)_Adelaide_Southern_Region_Television_7TWO_Adelaide,WOI_Impreza_Overall,0.000493751
Spend_XV_(GL_10535004)_Adelaide_Southern_Region_Television_ADS10,WOI_Impreza_Overall,0.044838575
Spend_XV_(GL_10535004)_Adelaide_Southern_Region_Television_GEM_ADE,WOI_Impreza_Overall,0.000288244
Spend_XV_(GL_10535004)_Adelaide_Southern_Region_Television_GO_ADE,WOI_Impreza_Overall,0.001285754
Spend_XV_(GL_10535004)_Adelaide_Southern_Region_Television_NWS9,WOI_Impreza_Overall,0.014287412
Spend_XV_(GL_10535004)_Adelaide_Southern_Region_Television_ONEADE,WOI_Impreza_Overall,0.001106936
Spend_XV_(GL_10535004)_Adelaide_Southern_Region_Television_SAS7,WOI_Impreza_Overall,0.038519899
Spend_XV_(GL_10535004)_Adelaide_Southern_Region_Television_SBSADE,WOI_Impreza_Overall,0.008518535
Spend_XV_(GL_10535004)_Adelaide_Total,WOI_Impreza_Overall,0.137213257
Spend_XV_(GL_10535004)_Brisbane_Brisbane_Newspaper_Brisbane_Courier_Mail_(Direct),WOI_Impreza_Overall,0.015883829
Spend_XV_(GL_10535004)_Brisbane_Brisbane_Television_7Mate_BRIS,WOI_Impreza_Overall,0.01750213
Spend_XV_(GL_10535004)_Brisbane_Brisbane_Television_7TWO_BRIS,WOI_Impreza_Overall,0.002734312
Spend_XV_(GL_10535004)_Brisbane_Brisbane_Television_BTQ7,WOI_Impreza_Overall,0.113592034
Spend_XV_(GL_10535004)_Brisbane_Brisbane_Television_Eleven_BRIS,WOI_Impreza_Overall,0.013494742
Spend_XV_(GL_10535004)_Brisbane_Brisbane_Television_GEM_BRIS,WOI_Impreza_Overall,0.000376318
Spend_XV_(GL_10535004)_Brisbane_Brisbane_Television_GO_BRIS,WOI_Impreza_Overall,0.000539122
Spend_XV_(GL_10535004)_Brisbane_Brisbane_Television_ONEBRIS,WOI_Impreza_Overall,0.005359197
Spend_XV_(GL_10535004)_Brisbane_Brisbane_Television_QTQ9,WOI_Impreza_Overall,0.019861458
Spend_XV_(GL_10535004)_Brisbane_Brisbane_Television_SBSBRIS,WOI_Impreza_Overall,0.016722805
Spend_XV_(GL_10535004)_Brisbane_Brisbane_Television_TVQ10,WOI_Impreza_Overall,0.101269616
Spend_XV_(GL_10535004)_Brisbane_Total,WOI_Impreza_Overall,0.307335564
Spend_XV_(GL_10535004)_Central_Coast_Eastern_Region_Television_Prime_Central_Coast,WOI_Impreza_Overall,0
Spend_XV_(GL_10535004)_Central_Coast_Total,WOI_Impreza_Overall,0
Spend_XV_(GL_10535004)_Coffs_Harbour_Eastern_Region_Television_Prime_Coffs_Harbour_(7),WOI_Impreza_Overall,0.00014212
Spend_XV_(GL_10535004)_Coffs_Harbour_Total,WOI_Impreza_Overall,0.00014212
Spend_XV_(GL_10535004)_Darwin_Northern_Region_Television_11_Darwin,WOI_Impreza_Overall,0.00030359
Spend_XV_(GL_10535004)_Darwin_Northern_Region_Television_7Mate_DAR,WOI_Impreza_Overall,0.000184823
Spend_XV_(GL_10535004)_Darwin_Northern_Region_Television_7TWO_Darwin,WOI_Impreza_Overall,4.00338E-05
Spend_XV_(GL_10535004)_Darwin_Northern_Region_Television_Gem_Darwin,WOI_Impreza_Overall,8.674E-05
Spend_XV_(GL_10535004)_Darwin_Northern_Region_Television_GO!_Darwin,WOI_Impreza_Overall,0.000892755
Spend_XV_(GL_10535004)_Darwin_Northern_Region_Television_NTD8_DAR,WOI_Impreza_Overall,0.00695855
Spend_XV_(GL_10535004)_Darwin_Northern_Region_Television_SBS_DAR,WOI_Impreza_Overall,0.000280904
Spend_XV_(GL_10535004)_Darwin_Northern_Region_Television_Seven_Darwin,WOI_Impreza_Overall,0.006208582
Spend_XV_(GL_10535004)_Darwin_Northern_Region_Television_Ten_Darwin_Digital,WOI_Impreza_Overall,0.000565144
Spend_XV_(GL_10535004)_Darwin_Total,WOI_Impreza_Overall,0.015521122
Spend_XV_(GL_10535004)_Gold_Coast_Northern_Region_Television_Prime_Gold_Coast_(7),WOI_Impreza_Overall,0.000283573
Spend_XV_(GL_10535004)_Gold_Coast_Total,WOI_Impreza_Overall,0.000283573
Spend_XV_(GL_10535004)_Griffith_Eastern_Region_Television_WIN_TV_Griffith_(9),WOI_Impreza_Overall,0.007457638
Spend_XV_(GL_10535004)_Griffith_Total,WOI_Impreza_Overall,0.007457638
Spend_XV_(GL_10535004)_Lismore_Eastern_Region_Television_Prime_Lismore_(7),WOI_Impreza_Overall,0.00014212
Spend_XV_(GL_10535004)_Lismore_Total,WOI_Impreza_Overall,0.00014212
Spend_XV_(GL_10535004)_Melbourne_Southern_Region_Television_7MATE_MELB,WOI_Impreza_Overall,0.04118215
Spend_XV_(GL_10535004)_Melbourne_Southern_Region_Television_7TWO_MELB,WOI_Impreza_Overall,0.00273231
Spend_XV_(GL_10535004)_Melbourne_Southern_Region_Television_ATV10,WOI_Impreza_Overall,0.174853827
Spend_XV_(GL_10535004)_Melbourne_Southern_Region_Television_ELEVEN_MEL,WOI_Impreza_Overall,0.01619636
Spend_XV_(GL_10535004)_Melbourne_Southern_Region_Television_GEM_MELB,WOI_Impreza_Overall,0.000808684
Spend_XV_(GL_10535004)_Melbourne_Southern_Region_Television_GO_MELB,WOI_Impreza_Overall,0.002568171
Spend_XV_(GL_10535004)_Melbourne_Southern_Region_Television_GTV9,WOI_Impreza_Overall,0.031060926
Spend_XV_(GL_10535004)_Melbourne_Southern_Region_Television_HSV7,WOI_Impreza_Overall,0.178007159
Spend_XV_(GL_10535004)_Melbourne_Southern_Region_Television_Melbourne_Age,WOI_Impreza_Overall,0.010746145
Spend_XV_(GL_10535004)_Melbourne_Southern_Region_Television_Melbourne_Sunday_Age,WOI_Impreza_Overall,0.005595931
Spend_XV_(GL_10535004)_Melbourne_Southern_Region_Television_ONEMEL,WOI_Impreza_Overall,0.003355504
Spend_XV_(GL_10535004)_Melbourne_Southern_Region_Television_SBS_Melbourne,WOI_Impreza_Overall,0.035549388
Spend_XV_(GL_10535004)_Melbourne_Total,WOI_Impreza_Overall,0.502656554
Spend_XV_(GL_10535004)_Mildura_Southern_Region_Television_Prime_Mildura_(7),WOI_Impreza_Overall,0.003046576
Spend_XV_(GL_10535004)_Mildura_Southern_Region_Television_WIN_TV_Mildura_(9),WOI_Impreza_Overall,0.002283931
Spend_XV_(GL_10535004)_Mildura_Total,WOI_Impreza_Overall,0.005330507
Spend_XV_(GL_10535004)_Mt._Gambier_Southern_Region_Television_WIN_9_Mt_Gambier,WOI_Impreza_Overall,0.01379166
Spend_XV_(GL_10535004)_Mt._Gambier_Total,WOI_Impreza_Overall,0.01379166
Spend_XV_(GL_10535004)_National_National_Magazines_Fitness_First_Magazine,WOI_Impreza_Overall,0.008006769
Spend_XV_(GL_10535004)_National_National_Magazines_Mens_Health_Magazine,WOI_Impreza_Overall,0.012214326
Spend_XV_(GL_10535004)_National_National_Magazines_Stab_Magazine,WOI_Impreza_Overall,0.008006769
Spend_XV_(GL_10535004)_National_National_Magazines_Top_Gear,WOI_Impreza_Overall,0.024020307
Spend_XV_(GL_10535004)_National_National_Magazines_Womens_Health_Magazine,WOI_Impreza_Overall,0.012010154
Spend_XV_(GL_10535004)_National_National_Newspaper_Good_Weekend_Magazine,WOI_Impreza_Overall,0.022018615
Spend_XV_(GL_10535004)_National_National_Newspaper_Sunday_Life,WOI_Impreza_Overall,0.013344615
Spend_XV_(GL_10535004)_National_National_Newspaper_The_Weekend_Australian_Mag,WOI_Impreza_Overall,0.009766257
Spend_XV_(GL_10535004)_National_National_Subscription_TV_111_Hits,WOI_Impreza_Overall,0.010229315
Spend_XV_(GL_10535004)_National_National_Subscription_TV_A&E,WOI_Impreza_Overall,0.002116456
Spend_XV_(GL_10535004)_National_National_Subscription_TV_ARENA,WOI_Impreza_Overall,0.004319652
Spend_XV_(GL_10535004)_National_National_Subscription_TV_BBC_Knowledge,WOI_Impreza_Overall,0.00618256
Spend_XV_(GL_10535004)_National_National_Subscription_TV_Bio.,WOI_Impreza_Overall,0.001680087
Spend_XV_(GL_10535004)_National_National_Subscription_TV_Channel_[V],WOI_Impreza_Overall,0.00250345
Spend_XV_(GL_10535004)_National_National_Subscription_TV_COMEDY_CHANNEL,WOI_Impreza_Overall,0.023537232
Spend_XV_(GL_10535004)_National_National_Subscription_TV_Crime_&_Investigation,WOI_Impreza_Overall,0.004041417
Spend_XV_(GL_10535004)_National_National_Subscription_TV_Discovery_Channel,WOI_Impreza_Overall,0.012138929
Spend_XV_(GL_10535004)_National_National_Subscription_TV_Discovery_Turbo_Max,WOI_Impreza_Overall,0.00410814
Spend_XV_(GL_10535004)_National_National_Subscription_TV_E!,WOI_Impreza_Overall,0.000957476
Spend_XV_(GL_10535004)_National_National_Subscription_TV_ESPN,WOI_Impreza_Overall,0.003751839
Spend_XV_(GL_10535004)_National_National_Subscription_TV_Foxtel_Movies_Action/Ad_(Showt,WOI_Impreza_Overall,0.000444376
Spend_XV_(GL_10535004)_National_National_Subscription_TV_Foxtel_Movies_Comedy_(Showtime,WOI_Impreza_Overall,0.000274899
Spend_XV_(GL_10535004)_National_National_Subscription_TV_Foxtel_Movies_Premiere_(Showti,WOI_Impreza_Overall,0.001240382
Spend_XV_(GL_10535004)_National_National_Subscription_TV_FOX_8,WOI_Impreza_Overall,0.014472902
Spend_XV_(GL_10535004)_National_National_Subscription_TV_Fox_Footy_Channel,WOI_Impreza_Overall,0.003669769
Spend_XV_(GL_10535004)_National_National_Subscription_TV_FOX_SPORTS_1,WOI_Impreza_Overall,0.002189184
Spend_XV_(GL_10535004)_National_National_Subscription_TV_FOX_SPORTS_2,WOI_Impreza_Overall,0.005379882
Spend_XV_(GL_10535004)_National_National_Subscription_TV_FOX_SPORTS_3,WOI_Impreza_Overall,0.004682625
Spend_XV_(GL_10535004)_National_National_Subscription_TV_FOX_SPORTS_News,WOI_Impreza_Overall,0.009396611
Spend_XV_(GL_10535004)_National_National_Subscription_TV_FX,WOI_Impreza_Overall,0.003605715
Spend_XV_(GL_10535004)_National_National_Subscription_TV_History_Channel,WOI_Impreza_Overall,0.006181893
Spend_XV_(GL_10535004)_National_National_Subscription_TV_Lifestyle_Channel,WOI_Impreza_Overall,0.015484424
Spend_XV_(GL_10535004)_National_National_Subscription_TV_Lifestyle_Food,WOI_Impreza_Overall,0.000856724
Spend_XV_(GL_10535004)_National_National_Subscription_TV_Lifestyle_You,WOI_Impreza_Overall,0.00089876
Spend_XV_(GL_10535004)_National_National_Subscription_TV_MTV,WOI_Impreza_Overall,0.003002538
Spend_XV_(GL_10535004)_National_National_Subscription_TV_MTV_Classics,WOI_Impreza_Overall,0.00090343
Spend_XV_(GL_10535004)_National_National_Subscription_TV_MTV_Hits,WOI_Impreza_Overall,0.000797341
Spend_XV_(GL_10535004)_National_National_Subscription_TV_Music_Max_Channel,WOI_Impreza_Overall,0.000523776
Spend_XV_(GL_10535004)_National_National_Subscription_TV_National_Geographic,WOI_Impreza_Overall,0.002117123
Spend_XV_(GL_10535004)_National_National_Subscription_TV_National_Geographic_Adventure,WOI_Impreza_Overall,0.001670079
Spend_XV_(GL_10535004)_National_National_Subscription_TV_National_Geographic_Wild,WOI_Impreza_Overall,0.001393845
Spend_XV_(GL_10535004)_National_National_Subscription_TV_SF,WOI_Impreza_Overall,0.006452121
Spend_XV_(GL_10535004)_National_National_Subscription_TV_Showcase,WOI_Impreza_Overall,0.000242205
Spend_XV_(GL_10535004)_National_National_Subscription_TV_Sky_News_Australia,WOI_Impreza_Overall,0.001530627
Spend_XV_(GL_10535004)_National_National_Subscription_TV_Soho_(previously_W),WOI_Impreza_Overall,0.003765183
Spend_XV_(GL_10535004)_National_National_Subscription_TV_Starpics,WOI_Impreza_Overall,0.00120235
Spend_XV_(GL_10535004)_National_National_Subscription_TV_TLC_(Discovery_Travel/Living),WOI_Impreza_Overall,0.004120817
Spend_XV_(GL_10535004)_National_National_Subscription_TV_TV1,WOI_Impreza_Overall,0.009361915
Spend_XV_(GL_10535004)_National_National_Subscription_TV_UKTV,WOI_Impreza_Overall,0.004034077
Spend_XV_(GL_10535004)_National_National_Television_SBS-_National,WOI_Impreza_Overall,0.004612566
Spend_XV_(GL_10535004)_National_National_Television_SBS2_National,WOI_Impreza_Overall,0.005906327
Spend_XV_(GL_10535004)_National_National_Television_SBS_National-Production,WOI_Impreza_Overall,0.03536323
Spend_XV_(GL_10535004)_National_National_Television_Seven_Network_(Production),WOI_Impreza_Overall,0.046706153
Spend_XV_(GL_10535004)_National_Total,WOI_Impreza_Overall,0.387438218
Spend_XV_(GL_10535004)_Newcastle_Only_Eastern_Region_Television_Prime_Newcastle_Only,WOI_Impreza_Overall,0.000564477
Spend_XV_(GL_10535004)_Newcastle_Only_Total,WOI_Impreza_Overall,0.000564477
Spend_XV_(GL_10535004)_Northern_NSW_Eastern_Region_Television_7Mate_Northern_NSW,WOI_Impreza_Overall,0.010564265
Spend_XV_(GL_10535004)_Northern_NSW_Eastern_Region_Television_7TWO_Northern_NSW,WOI_Impreza_Overall,0.002030383
Spend_XV_(GL_10535004)_Northern_NSW_Eastern_Region_Television_Gem_Northern_NSW,WOI_Impreza_Overall,0.001999023
Spend_XV_(GL_10535004)_Northern_NSW_Eastern_Region_Television_GO!_Northern_NSW,WOI_Impreza_Overall,0.014200018
Spend_XV_(GL_10535004)_Northern_NSW_Eastern_Region_Television_NBN_Northern_NSW_(9),WOI_Impreza_Overall,0.054324594
Spend_XV_(GL_10535004)_Northern_NSW_Eastern_Region_Television_Prime_Northern_NSW_(7),WOI_Impreza_Overall,0.07055565
Spend_XV_(GL_10535004)_Northern_NSW_Eastern_Region_Television_SBS_Northern_NSW,WOI_Impreza_Overall,0.005381216
Spend_XV_(GL_10535004)_Northern_NSW_Eastern_Region_Television_Ten_Northern_NSW,WOI_Impreza_Overall,0.009968428
Spend_XV_(GL_10535004)_Northern_NSW_Total,WOI_Impreza_Overall,0.169023578
Spend_XV_(GL_10535004)_Perth_Total,WOI_Impreza_Overall,0.196174251
Spend_XV_(GL_10535004)_Perth_Western_Region_Newspaper_Perth_West_Australian,WOI_Impreza_Overall,0.014847619
Spend_XV_(GL_10535004)_Perth_Western_Region_Television_7MATE_PER,WOI_Impreza_Overall,0.016118294
Spend_XV_(GL_10535004)_Perth_Western_Region_Television_7TWO_Perth,WOI_Impreza_Overall,0.001744808
Spend_XV_(GL_10535004)_Perth_Western_Region_Television_Eleven_PER,WOI_Impreza_Overall,0.00591767
Spend_XV_(GL_10535004)_Perth_Western_Region_Television_Gem_Perth,WOI_Impreza_Overall,0.000160135
Spend_XV_(GL_10535004)_Perth_Western_Region_Television_GO!_Perth,WOI_Impreza_Overall,0.001068236
Spend_XV_(GL_10535004)_Perth_Western_Region_Television_NEW10,WOI_Impreza_Overall,0.07737675
Spend_XV_(GL_10535004)_Perth_Western_Region_Television_ONE_Perth,WOI_Impreza_Overall,0.001898939
Spend_XV_(GL_10535004)_Perth_Western_Region_Television_SBS_Perth,WOI_Impreza_Overall,0.010975279
Spend_XV_(GL_10535004)_Perth_Western_Region_Television_STW9,WOI_Impreza_Overall,0.012505906
Spend_XV_(GL_10535004)_Perth_Western_Region_Television_TVW7,WOI_Impreza_Overall,0.053560615
Spend_XV_(GL_10535004)_Pt_Pirie/Broken_Hill/Pt_Lincol_Southern_Region_Television_11_Spencer_Gulf_TV_(PP/BH/PL),WOI_Impreza_Overall,0.000581825
Spend_XV_(GL_10535004)_Pt_Pirie/Broken_Hill/Pt_Lincol_Southern_Region_Television_7TWOSPencer_Gulf_TV_(PP/BH/PL),WOI_Impreza_Overall,0.000581825
Spend_XV_(GL_10535004)_Pt_Pirie/Broken_Hill/Pt_Lincol_Southern_Region_Television_GEM_Spencer_Gulf_TV_(PP/BH/PL),WOI_Impreza_Overall,0.000581825
Spend_XV_(GL_10535004)_Pt_Pirie/Broken_Hill/Pt_Lincol_Southern_Region_Television_GO!_Spencer_Gulf_TV_(PP/BH/PL),WOI_Impreza_Overall,0.000581825
Spend_XV_(GL_10535004)_Pt_Pirie/Broken_Hill/Pt_Lincol_Southern_Region_Television_Spencer_Gulf_TV_(PP/BH/PL),WOI_Impreza_Overall,0.011579123
Spend_XV_(GL_10535004)_Pt_Pirie/Broken_Hill/Pt_Lincol_Total,WOI_Impreza_Overall,0.013906424
Spend_XV_(GL_10535004)_Qld_Aggregated_Northern_Region_Television_7Mate_Qld_Aggregated,WOI_Impreza_Overall,0.007326194
Spend_XV_(GL_10535004)_Qld_Aggregated_Northern_Region_Television_7TWO_Qld_Aggregated,WOI_Impreza_Overall,0.00207442
Spend_XV_(GL_10535004)_Qld_Aggregated_Northern_Region_Television_Gem_Qld_Aggregated,WOI_Impreza_Overall,0.001007518
Spend_XV_(GL_10535004)_Qld_Aggregated_Northern_Region_Television_GO!_Qld_Aggregated,WOI_Impreza_Overall,0.007026607
Spend_XV_(GL_10535004)_Qld_Aggregated_Northern_Region_Television_SBS_Qld_Aggregated,WOI_Impreza_Overall,0.003013214
Spend_XV_(GL_10535004)_Qld_Aggregated_Northern_Region_Television_Sun_TV_Qld_Aggregated_(7),WOI_Impreza_Overall,0.043826385
Spend_XV_(GL_10535004)_Qld_Aggregated_Northern_Region_Television_Ten_Qld_Aggregated,WOI_Impreza_Overall,0.009268503
Spend_XV_(GL_10535004)_Qld_Aggregated_Northern_Region_Television_WIN_TV_Qld_Aggregated_(9),WOI_Impreza_Overall,0.035140375
Spend_XV_(GL_10535004)_Qld_Aggregated_Total,WOI_Impreza_Overall,0.108683217
Spend_XV_(GL_10535004)_Queensland_Northern_Region_Newspaper_Noosa_News,WOI_Impreza_Overall,0.000790001
Spend_XV_(GL_10535004)_Queensland_Northern_Region_Newspaper_Q_Weekend,WOI_Impreza_Overall,0.008340385
Spend_XV_(GL_10535004)_Queensland_Total,WOI_Impreza_Overall,0.009130386
Spend_XV_(GL_10535004)_Regional_West_Aust._Total,WOI_Impreza_Overall,0.02871094
Spend_XV_(GL_10535004)_Regional_West_Aust._Western_Region_Television_7Mate_WA,WOI_Impreza_Overall,0.002277259
Spend_XV_(GL_10535004)_Regional_West_Aust._Western_Region_Television_7TWO_WA,WOI_Impreza_Overall,0.000569148
Spend_XV_(GL_10535004)_Regional_West_Aust._Western_Region_Television_Gem_WA,WOI_Impreza_Overall,0.000162804
Spend_XV_(GL_10535004)_Regional_West_Aust._Western_Region_Television_GO!_WA,WOI_Impreza_Overall,0.000639874
Spend_XV_(GL_10535004)_Regional_West_Aust._Western_Region_Television_GWN_Golden_West_Network_(WA),WOI_Impreza_Overall,0.014745133
Spend_XV_(GL_10535004)_Regional_West_Aust._Western_Region_Television_SBS_WA,WOI_Impreza_Overall,0.001311776
Spend_XV_(GL_10535004)_Regional_West_Aust._Western_Region_Television_WIN_TV_WA_(9),WOI_Impreza_Overall,0.009004946
Spend_XV_(GL_10535004)_Remote_(Central_Satellite)_Southern_Region_Television_SBS_Remote_East/Central_Qld,WOI_Impreza_Overall,0.000901429
Spend_XV_(GL_10535004)_Remote_(Central_Satellite)_Total,WOI_Impreza_Overall,0.000901429
Spend_XV_(GL_10535004)_Riverland_Southern_Region_Television_Win_9_Riverland,WOI_Impreza_Overall,0.001209689
Spend_XV_(GL_10535004)_Riverland_Southern_Region_Television_Win_9_Riverland_,WOI_Impreza_Overall,0.003905969
Spend_XV_(GL_10535004)_Riverland_Total,WOI_Impreza_Overall,0.005115658
Spend_XV_(GL_10535004)_South_Australia_Southern_Region_Television_SBS_SA,WOI_Impreza_Overall,0.000531116
Spend_XV_(GL_10535004)_South_Australia_Total,WOI_Impreza_Overall,0.000531116
